Title,Note,URL,Tags,Comment
Zinqué - DTLA,,https://www.google.com/maps/place/Zinqu%C3%A9+-+DTLA/data=!4m2!3m1!1s0x80c2c757666c5533:0xbbc54446c133bd24,,
Pine and Crane DTLA,,https://www.google.com/maps/place/Pine+and+Crane+DTLA/data=!4m2!3m1!1s0x80c2c7cb8403e51d:0x640c43bdeeda3988,,
Premiere Dental Group,Dentist,https://www.google.com/maps/place/Premiere+Dental+Group/data=!4m2!3m1!1s0x80c2ba80d2a8b7e1:0x8d0aa5d4a231cb12,,
Tsubaki,,https://www.google.com/maps/place/Tsubaki/data=!4m2!3m1!1s0x80c2c6fd96b2392b:0x620e1ff9a5c13601,,
Yamashiro Gardens,,https://www.google.com/maps/place/Yamashiro+Gardens/data=!4m2!3m1!1s0x80c2bf1f68f3b997:0x87957beef06fca24,,
Broome St. General Store,,https://www.google.com/maps/place/Broome+St.+General+Store/data=!4m2!3m1!1s0x80c2c0ce990cf877:0xaf369d2722cd74ee,,
Bar Bandini,,https://www.google.com/maps/place/Bar+Bandini/data=!4m2!3m1!1s0x80c2c710b746fe2d:0xac31a09145a0ed8e,,
5150 Hollywood Blvd,,https://www.google.com/maps/place/5150+Hollywood+Blvd/data=!4m2!3m1!1s0x80c2bf56fc839f3b:0xbcd944d44d4858f6,,
Angry Egret Dinette,,https://www.google.com/maps/place/Angry+Egret+Dinette/data=!4m2!3m1!1s0x80c2c776e87d3df7:0x86fb09648c53a73e,,
CAFÉ TRISTE,,https://www.google.com/maps/place/CAF%C3%89+TRISTE/data=!4m2!3m1!1s0x80c2c7f6597278ef:0x63a37346a22ee4dc,,
